cache-misses_1s,node-loads_1s,branch-misses_1s,branch-load-misses_1s,LLC-store-misses_1s,branch-loads_1s,L1-dcache-stores_1s,L1-icache-load-misses_1s,branch-instructions_1s,iTLB-loads_1s,iTLB-load-misses_1s,dTLB-store-misses_1s,dTLB-load-misses_1s,dTLB-stores_1s,node-stores_1s,L1-dcache-load-misses_1s,cache-misses_2s,node-loads_2s,branch-misses_2s,branch-load-misses_2s,LLC-store-misses_2s,branch-loads_2s,L1-dcache-stores_2s,L1-icache-load-misses_2s,branch-instructions_2s,iTLB-loads_2s,iTLB-load-misses_2s,dTLB-store-misses_2s,dTLB-load-misses_2s,dTLB-stores_2s,node-stores_2s,L1-dcache-load-misses_2s,cache-misses_3s,node-loads_3s,branch-misses_3s,branch-load-misses_3s,LLC-store-misses_3s,branch-loads_3s,L1-dcache-stores_3s,L1-icache-load-misses_3s,branch-instructions_3s,iTLB-loads_3s,iTLB-load-misses_3s,dTLB-store-misses_3s,dTLB-load-misses_3s,dTLB-stores_3s,node-stores_3s,L1-dcache-load-misses_3s,cache-misses_4s,node-loads_4s,branch-misses_4s,branch-load-misses_4s,LLC-store-misses_4s,branch-loads_4s,L1-dcache-stores_4s,L1-icache-load-misses_4s,branch-instructions_4s,iTLB-loads_4s,iTLB-load-misses_4s,dTLB-store-misses_4s,dTLB-load-misses_4s,dTLB-stores_4s,node-stores_4s,L1-dcache-load-misses_4s,cache-misses_5s,node-loads_5s,branch-misses_5s,branch-load-misses_5s,LLC-store-misses_5s,branch-loads_5s,L1-dcache-stores_5s,L1-icache-load-misses_5s,branch-instructions_5s,iTLB-loads_5s,iTLB-load-misses_5s,dTLB-store-misses_5s,dTLB-load-misses_5s,dTLB-stores_5s,node-stores_5s,L1-dcache-load-misses_5s,label
36929295,2808484,14467926,13375930,6738947,921807490,786457432,61958174,1064813724,1235995,824181,670225,970213,885595599,5382009,57199553,53021389,3138976,18481679,18059604,3277128,442356689,388064821,102880053,530007802,2559690,1844114,257569,1938489,473440507,5166480,46344420,15697816,968362,6223897,6382537,1145134,283933947,166162060,30413284,257100537,503209,611475,90940,727452,142438453,1738578,15980967,6613926,410475,1959845,1968271,314863,29296785,28473329,14243653,33366031,186584,298780,31556,357677,33201917,467311,4584092,12061527,783595,5472336,5105263,1192561,137590759,128584588,27542367,186888856,272574,596105,126434,623618,160879657,1359568,19377704,25
38522138,2879921,13110671,13159712,6672999,853451336,690424756,50683074,945616751,1123083,862688,497174,1022560,894174467,5778506,46943409,50001622,2932702,18514595,19150333,4786118,592340993,476645723,117388479,563959610,2567751,1994195,295976,2031105,415363685,4056603,44676475,10973648,687213,2892723,2895501,1100299,60297445,52265234,20897264,65481360,352713,405785,50362,491497,58518694,831678,7135594,5758995,345324,1830260,1850020,363593,35555219,28911253,11993092,34963403,171246,274296,29627,386735,24660083,453378,3949086,19880004,1359144,7738129,7529772,1597849,338441353,215356648,36195554,341398066,607277,587566,147803,775737,202455615,1659012,22656958,25
35313800,2400845,12823159,12512296,6197471,942698358,793859087,49966310,967686704,1057484,1082382,509882,1016402,834527007,5218554,53075052,57209471,3372210,20200493,19924319,4644452,613051167,474982296,106927906,588909002,2537635,1801983,305706,2024102,443874330,5187829,50025947,18664187,1121245,6683621,6671237,1600550,251557907,158206650,38746476,262253843,907786,776696,119969,920491,167177033,1631272,16130874,6910364,399584,2046485,2061373,186714,40500623,32116994,13656134,41951869,202833,293239,34000,363224,33616840,673330,4575253,12723480,901604,3652709,3415586,857401,144069421,123367954,28379932,146357239,260791,496116,106006,486533,106234855,1385489,15104843,25
32316661,2344861,13107233,12806118,4887368,906543497,785512805,58110447,985621736,1080791,773039,1012805,934077,824831053,5704466,46095827,51673912,3243966,20297144,19861140,6503177,520283505,424413506,108764759,512198269,2416057,1734106,276533,1841011,467654341,3591733,46858729,19193060,1169318,5317488,5358772,2016296,131321353,116039527,32953446,127056560,721979,622356,81181,809789,107154549,1334817,14492350,8568674,521685,4145988,4309804,638998,170186606,97703037,16225193,212606227,237363,319699,51363,429237,99944698,685100,9838464,10451849,813272,3254506,3346404,925792,130046233,108180774,23429559,113811119,245337,440712,95987,562232,96601050,1080713,10655367,25
33655796,2579534,12377277,12594632,6049222,970085126,789576470,57193295,1007478427,1096803,937663,644807,844738,767198383,4959397,52018482,48785636,2838963,18802140,19032924,4235015,599950077,467139170,112657445,577824719,2696925,1863113,377038,2101146,435437043,4818833,44732910,16987572,1091739,4219276,4288319,752276,75187888,63343217,28832967,81771911,480170,576205,68898,691030,67573127,748233,10946935,11549852,744445,2573009,2531855,366536,40331550,37722865,19473127,37128932,297788,443578,39702,561948,29197049,342848,5899103,15759224,995648,3610363,3653539,721155,56102801,47751403,26420454,56576318,405835,560419,48238,668742,51606482,787171,8173654,25
36316996,2427105,13023170,12973768,3714836,1118241888,871240686,43562769,1080587207,805572,769661,893630,1081765,770206101,5839679,58567002,55289420,3424905,18851630,18980663,4671913,550843103,467216883,115804653,623623760,2760833,1792751,284112,1990497,455472564,5499732,46945015,17950224,1154859,3839889,3785843,679425,86016206,74512442,26418463,88617542,478195,534544,64733,686263,68793528,792422,9813001,12970232,849103,2922831,2906524,340486,39469469,41332206,22387321,43422826,320983,480179,46228,573630,39655415,568834,6926168,14126322,888351,3397697,3409520,646041,48666654,43753773,24768546,49852024,347494,560333,47767,673552,42635031,880128,7856160,25
35603538,2736684,12772356,12502989,6492842,991223964,802921713,43756645,1057873732,837193,765031,652390,965721,773537149,4675986,58642239,43362171,2658394,14663104,14528850,3898613,431480071,346690153,79725143,437663911,1952110,1313261,208041,1447317,356958409,3216558,37939683,19885473,1217607,5645710,5587901,1980451,108133987,93988727,33008014,98410932,575136,683998,76625,776963,96925674,1122478,14120472,9814350,621224,2110116,2120154,325561,30080718,24576498,16404348,26935462,211541,410887,36424,473527,23400968,377918,5024812,10706352,672155,2287410,2276006,267506,28242020,25176670,17965662,28771736,247322,419443,37435,491347,24905980,254683,5191077,25
33303893,2646753,13473086,13206800,5565917,952429026,793669860,50246501,1030089849,868222,848604,677806,903243,779407477,5309805,53979613,38744153,2309101,13259554,13086954,3539586,399010470,311711398,68686101,384880485,1665560,1229583,221029,1363230,306164819,2961444,33494670,20075288,1222015,5313186,5309779,1351318,123488369,100723556,38383727,125887813,736601,801085,79736,921406,93686298,1335789,12702020,9878096,614417,2509200,2542655,314381,32507695,27916079,18729354,34148665,269600,436527,44558,507280,29005269,415669,5653774,8180444,524476,1947836,1936367,216924,22724873,19733360,15171629,21388649,197915,366152,31668,426437,19629352,200762,4463360,25
37214762,2722673,14674265,14637004,7227614,1070038818,882108308,58019369,1093052086,1164850,936217,940531,1154601,828730802,5612244,59732560,32928543,2037300,11377765,11530620,2123520,421249848,307827346,70501934,427248268,1741430,1140231,188180,1292456,252006297,3134849,28913450,12995189,795704,2847708,2855443,615381,50398513,45671440,20351889,50339421,327405,469373,47487,567939,39983291,649118,7097355,8860958,577103,2170989,2174052,226569,26053351,22614888,17068672,24913538,238168,401775,34167,461318,21856181,227437,4790321,11454314,715836,4327429,4364211,923019,91583376,73408280,27737138,98720482,522068,519824,65657,602626,72450578,1033116,11086363,25
30631375,2369059,12460912,12277839,5380822,934824464,788259210,58233782,994870727,1019718,738314,687607,828043,801498844,5173855,42644301,5475668,287423,1372653,1423054,164065,18771361,16706899,11859773,17993749,149690,302770,24750,309252,15039660,133542,3082535,5844711,313032,1415966,1415278,154211,16269698,14718744,11463154,16684201,143626,278730,23159,297441,15439528,157758,3220280,5539862,309618,1403000,1417931,142187,16368810,14774481,11579279,16405618,155544,275077,24222,297443,14536615,159402,3223108,5988860,309260,1405257,1412144,171707,17048294,15023805,11554853,16258832,152715,277883,23425,295666,14510311,145849,3212502,25
27798233,2103022,10667877,11047909,6391992,778645615,650942561,45939666,884928887,1198874,634882,547312,698893,739483632,4755381,37560749,6064500,314231,1501357,1484928,163232,17648351,15861870,11937881,18081451,153252,291003,25151,322661,16245370,143198,3203559,5844717,295789,1424873,1438581,152083,16209217,14694598,10936764,16066172,144267,277357,23201,306153,15028975,159069,3184733,5545006,292971,1418293,1423783,149627,16521600,14870281,11736730,16498551,153523,283057,23956,308522,15039734,152799,3235172,7271708,373396,1828877,1825838,236959,29031341,25774570,13905982,30335731,226104,333671,29049,355227,23617180,292106,4032276,25
34768977,2524386,11618178,11386255,4646383,918457520,758349782,50043997,986475886,833157,601709,633371,785549,776471712,5733561,55979724,5643094,301023,1424891,1429531,155278,17171032,15590093,11783754,17602187,167258,271919,24343,297700,15639509,175779,3137712,5933558,313354,1423079,1415103,165319,16722528,15274136,11670200,16494277,167219,270898,24444,296912,15236321,158585,3200434,5550337,303825,1380821,1378084,163186,15641638,14127404,11401337,15890105,155924,266791,24125,292070,14844856,147983,3052299,5951676,326804,1431422,1429057,172356,17153334,15404363,11583459,16898904,163724,268779,23829,303629,14710866,157904,3170916,25
28250165,2281686,11944973,11164318,5689426,898169882,758233335,52667717,962547409,1187547,1036325,644075,850258,775524216,4637212,51529600,5676985,289445,1452483,1471549,165925,17086564,15608989,11995865,17373612,175660,284774,24531,312139,16654960,157878,3292584,6133402,332819,1495579,1490242,165771,21683688,17898125,11756232,20711819,157787,274381,24703,306634,17280297,178446,3413257,20729883,1245811,8443685,8420846,2894962,283189287,221541560,50622623,306240781,990614,788421,125724,722276,204408282,1656387,17742188,26086866,1621294,8383772,7797447,2109713,179837509,139911087,43091880,158106501,903258,832548,134912,1008224,152605815,1548284,21813008,25
29316185,2334814,13191975,12470654,6105861,954712948,794836902,51965965,979735247,1069096,727658,723870,847542,772449909,4725920,53406711,5621838,301025,1427008,1468566,177626,17411703,15830520,11784946,18197931,168422,277106,25173,312875,16008982,151987,3195726,7025542,379350,1678325,1705725,356179,23003007,20111769,13190141,24157984,192880,294024,28175,324559,23179673,201090,3864246,5706386,315312,1418735,1410973,146097,16478577,14902221,11351941,16016121,150154,253889,24339,300745,14239373,170613,3122855,5529117,300062,1441795,1441840,182499,16691292,15169103,11335866,17112227,154009,262211,24481,302480,14833323,148165,3204323,25
26008818,1656040,10034096,9969509,3836213,922451710,735098781,44100913,912034651,1221760,797532,884836,963909,607591850,5424628,49735166,5721416,326099,1486030,1484111,151593,18307965,16191285,12042972,18196509,172061,278347,25231,314931,15452974,169679,3329673,5844881,321654,1413505,1418676,162871,17073699,15439917,11009665,16379161,149773,270304,24501,290207,14294515,149841,3139798,15492569,972174,4902667,4934058,2058990,166175842,123587638,30576161,152190708,573556,628719,89809,683646,112546913,1163536,11993207,28123407,1662976,10268928,10147311,2416499,294548204,230554022,61088088,285155806,1481212,1047173,141066,1117728,223189678,2127327,25525438,25
31344210,2306882,12101679,12057806,4687753,976015138,821321747,40072363,1037395668,780694,647782,801005,910179,757685554,5426143,46310871,5983145,311990,1452187,1449794,153237,17092548,15412706,11728336,17344932,169659,282413,24654,318313,16458936,164877,3361919,5551952,289880,1406589,1411734,146754,16835145,15287124,11494054,17130865,152201,275610,23641,302461,14961111,163937,3144480,5794337,305132,1405009,1412120,138991,16643035,14739908,11544941,16384061,153321,276597,23596,311361,14561529,174678,3167060,5889557,309885,1410761,1404006,160610,16484384,14966389,11367553,16688967,152029,274197,24458,299027,15051730,149057,3122661,25
29661756,2100075,11915126,12000198,4814918,821982367,682569057,44608528,916510331,899656,590868,871361,750992,688822836,5583403,58370679,5796665,322875,1449233,1435757,130174,17291180,15566089,12128756,17852530,160548,288801,25830,324866,15856335,157292,3311310,5729391,308171,1392821,1392192,167925,16231081,14690267,11299614,15984826,170848,274682,22828,296264,14856282,151037,3200804,5787052,297355,1425694,1419094,147657,16429775,14837450,11402183,16337036,169663,274600,22809,301726,14974912,168112,3164991,6160891,306651,1436595,1433825,142965,16589283,14977043,11498248,16561348,143019,275992,23795,312192,15195651,157585,3226755,25
25149868,1811849,11241498,11124641,6914739,822720808,691498326,49992383,831615382,1151771,719798,666803,804912,714515501,3636662,46557576,6121845,342712,1500562,1447758,140296,17628439,15726033,11414353,17607798,153380,272360,25052,309885,16140839,165678,3394342,5758718,303370,1413744,1415180,136353,16570972,14999114,11723913,16670247,181563,264926,23784,298078,14959799,176349,3237614,7351640,384334,1669683,1674695,295356,27084513,24137358,12903296,26587269,193771,315771,28714,370866,19143240,280590,3951418,6025237,308790,1457376,1447344,164573,16829294,14907855,11657611,16420279,174355,264781,24016,308445,14950366,152489,3197621,25
26100104,1802000,10625606,10955117,4633578,904386046,725844475,47392097,823979130,1236096,789990,837554,909053,647418446,5564076,56801364,6247074,336831,1413802,1426206,165639,18150283,15914593,11595482,17412084,149835,264053,24095,294462,15239553,152890,3242333,5814675,306663,1429195,1424594,158658,16352112,14917519,11530698,16623960,176768,267805,22226,291827,15339506,161085,3167982,7122955,376679,1886545,1893280,332851,30220535,23736567,13903741,31335082,203842,323078,32103,345381,27807645,319763,4325695,42027691,2511605,15008234,14749204,4036386,411216913,320318299,82344924,419652850,1894131,1422554,276735,1569590,360968251,3497857,36216883,25
35311545,2498243,12655602,12303333,5721581,1008338282,828595227,42605815,1069035593,626573,586033,370913,936468,777779293,5440915,62382142,5492432,299096,1463423,1431307,173581,18729158,16585492,11756841,18446624,170357,295500,24464,306782,15518816,151064,3231966,5362919,284161,1400221,1403809,154077,16811364,15302527,11097478,16796084,145639,284039,23255,300769,14043235,145130,3029949,5523166,285604,1422724,1430133,162939,16499871,15036799,11332771,16634168,152759,286924,23201,297357,15056769,150046,3227536,5607570,303219,1445314,1427712,165348,16885937,15081456,11348957,16780639,143988,285682,24845,308444,14960260,160029,3231525,25
26889257,1988270,11507622,11684716,4881549,849328058,711101155,46564866,846982073,1164803,747385,882957,917106,663906033,5370386,43316188,6090765,335610,1466940,1452649,140263,17900818,15974238,11497254,17619198,153648,276014,24496,299729,15630885,178534,3387683,7197727,418322,1877553,1877324,397102,36078879,29704738,14270544,30974092,217857,336244,31591,353453,25107414,285928,4392706,54601814,3254887,19158322,18816769,4309628,508954487,421376912,111306390,592267535,2650580,1852545,324289,1938758,490437384,5142141,45900470,13637772,878958,3450625,3497047,907903,64825227,52493932,24748440,61978892,431809,554043,54242,659162,51701075,535740,8046321,25
31728537,2339063,12277738,12336172,3931149,995056943,799371982,48666950,998255601,1003295,799362,847933,956594,787010368,6038725,57855043,44786488,2705957,16752157,16371616,4740205,442712423,357105264,99650251,435226949,2351160,1709323,333317,1772493,437200873,3430694,41009811,13187671,757981,3114240,3099938,563398,52989497,47739456,22797767,50907221,370118,557192,54769,651576,55701914,932404,8546866,13422391,815473,3064904,3077206,630649,53616749,43933262,23535155,49269901,348204,540822,49303,615496,44891445,667483,7193437,10927793,709227,2455839,2471494,289261,31855741,26425016,18829867,32969378,268763,450811,37083,517543,26852827,338552,5573995,25
29987358,2209247,12343085,12149305,5727933,1059385844,837710672,48800988,992096691,1170759,1030007,834089,1109307,770866590,5038896,56988441,44501239,2632640,15857579,16070602,3765438,551559066,457099147,117913119,569626911,2709242,1967020,316701,1944810,396692437,4306302,37147911,18393013,1139845,5350740,5192000,1783178,103430475,90458024,32763404,102749035,562630,748735,82338,845802,98753078,755182,14650811,12766810,778247,2611349,2583995,601048,49805966,44404979,20945989,57115863,403606,518346,50559,571156,45381721,812331,6893291,11673336,738313,2752227,2728823,290047,39460068,33254065,20089596,39489374,286497,469575,39746,539007,33549412,462235,5955818,25
36926820,3040906,14700257,14162191,6206777,967724513,811558407,59387301,1021848266,1122077,803771,691339,962325,844276129,5442291,52442330,33860388,2027871,11783179,11946708,3174186,399413052,310766206,78961276,417947856,1964718,1305975,175170,1385761,286554930,3151345,29124648,12081279,729230,2674015,2689898,320785,46990355,41639437,20960215,43130817,348051,501220,47419,559561,38685411,874696,6935704,15163318,887566,4793826,4540472,1022313,66320784,56033795,25797176,58761295,418897,558253,55255,633053,79279408,1408235,12813143,9664745,600960,2152177,2159010,305935,29175467,26032490,16472385,29432425,246716,391784,43941,456847,24120355,305470,5002620,25
34731286,2640567,12623462,12120228,4743466,1012337179,850223892,45009512,1057408596,1161336,919076,794052,1125630,759587758,5561164,50633875,41984597,2568943,13316316,12797078,3643833,358453232,312399805,82555669,422689040,2266429,1463732,243080,1624939,407422239,3382604,36733627,11764692,731575,2681670,2703716,414933,41351797,36147128,20567660,39548723,296871,488317,44087,543719,38778950,713945,6753765,18231648,1113692,5414894,5343458,1042650,94382754,80673314,32935223,81039470,554508,739400,68345,803324,84153657,857840,12524755,14394816,861580,4990543,5289781,979440,228243476,116666844,23698476,243954131,421819,473658,57515,582430,96249829,621665,11878009,25
